id,TmStamp,H,u,u_e,u_n
series_1,2023-10-28 10:00:00,3.786745528,3.5357622841879035,1.6108061446390816,3.147525773473291
series_1,2023-10-28 11:00:00,3.847441068,3.537963267327455,0.6855014948778245,3.4709180027016813
series_1,2023-10-28 12:00:00,3.693241588,3.8101804225170035,1.4013934059068969,3.543101942368088
series_1,2023-10-28 13:00:00,3.872047368,5.035394448830216,4.004663199519064,3.0525186180804673
series_1,2023-10-28 14:00:00,4.828084144,5.081433887390446,3.941948996182,3.2065571043441135
series_1,2023-10-28 15:00:00,5.442257392,5.034372755409294,4.402976074256631,2.441047056066522
series_1,2023-10-28 16:00:00,3.004919671326661,6.289249781397331,5.740692154917082,2.5688745386413565
series_1,2023-10-28 17:00:00,4.89337286,7.851578690067709,7.185915678090464,3.1638431999230026
series_1,2023-10-28 18:00:00,5.557414876,7.2618859542151295,7.008087415971612,1.9030760316202067
series_1,2023-10-28 19:00:00,4.787073644,6.118806943164115,5.9545995737770365,1.4080278135348452
series_1,2023-10-28 20:00:00,4.664370228,7.877489999955639,7.645584282342007,1.897337524270776
series_1,2023-10-28 21:00:00,4.9622705,8.144340107824185,7.629758569670894,2.849045447241446
series_1,2023-10-28 22:00:00,4.58333348,7.651059622476584,7.16923703224635,2.672218876169964
series_1,2023-10-28 23:00:00,3.91732296,8.15757846583218,7.958628984112899,1.7906175246118357
series_1,2023-10-29 00:00:00,4.567913532,7.914978238495419,7.582157612501823,2.2710716534351554
series_1,2023-10-29 01:00:00,4.765092016,6.685928474684639,5.841616601028948,-3.2522538423656093
series_1,2023-10-29 02:00:00,4.610892536,7.702543464409595,3.98144820000851,-6.5937277811392825
series_1,2023-10-29 03:00:00,5.095800688,8.055255566587926,1.844069101477917,-7.841336071870673
series_1,2023-10-29 04:00:00,5.340551351999999,10.66264302669801,2.185334166741839,-10.436295841651024
series_1,2023-10-29 05:00:00,5.80216554,10.952017272312073,0.7404435916626869,-10.926958662893698
series_1,2023-10-29 06:00:00,6.662729872000001,9.732855118642984,1.9154391360747178,-9.542513383615885
series_1,2023-10-29 07:00:00,7.229002855999999,8.855787729452288,0.6338051814241388,-8.833078019643981
series_1,2023-10-29 08:00:00,6.4927823600000005,10.356111233642336,0.25204452206383954,-10.3530436801199
series_1,2023-10-29 09:00:00,6.860564524,10.87802384501144,1.0065341934068681,-10.831356872070103
series_1,2023-10-29 10:00:00,6.92913408,9.88431487340099,0.18381411265660244,-9.882605571838042
series_1,2023-10-29 11:00:00,5.834645856,6.852463366534904,0.028194554119117005,-6.852405362850398
series_1,2023-10-29 12:00:00,5.140420112,6.7250726407028,-1.364449700002012,-6.585201518472594
series_1,2023-10-29 13:00:00,5.0049214200000005,5.030696091154358,-1.240982731895451,-4.875229740298711
series_1,2023-10-29 14:00:00,4.404855784,5.438517460917478,1.393244798095243,-5.25702778243418
series_1,2023-10-29 15:00:00,4.354330848,5.3525013055400175,2.1866517064618316,-4.885470759347061
series_1,2023-10-29 16:00:00,4.0912074800000005,4.89008971341875,4.245447490252003,-2.426757716130073
series_1,2023-10-29 17:00:00,4.215551316,7.035481854290892,4.515193430753393,-5.395464132485529
series_1,2023-10-29 18:00:00,3.713254712,6.181893577083365,3.754739209419497,-4.910981741732747
